ZIPCode,State,City,Latitude,Longitude
05860,VT,Westmore,44.81,-72.16
05861,VT,Passumpsic,44.38,-72.03
05861,VT,Morses Mills,44.38,-72.03
05862,VT,Peacham,44.33,-72.2
05862,VT,East Peacham,44.33,-72.2
05863,VT,Saint Johnsbury Center,44.46,-72.01
05863,VT,St Jhnsbry Ct,44.46,-72.01
05866,VT,Sheffield,44.63,-72.12
05866,VT,Sheffield Square,44.63,-72.12
05867,VT,Sutton,44.65,-72.04
05867,VT,East Sutton Ridge,44.65,-72.04
05868,VT,Troy,44.9,-72.39
05871,VT,West Burke,44.67,-71.96
05871,VT,Burke,44.67,-71.96
05871,VT,Newark,44.67,-71.96
05871,VT,Newark Hollow,44.67,-71.96
05872,VT,West Charleston,44.87,-72.03
05872,VT,W Charleston,44.87,-72.03
05872,VT,Charleston,44.87,-72.03
05873,VT,West Danville,44.42,-72.22
05873,VT,Joes Pond,44.42,-72.22
05873,VT,Walden,44.42,-72.22
05874,VT,Westfield,44.87,-72.43
05875,VT,Barton,44.7,-72.26
05875,VT,West Glover,44.7,-72.26
05901,VT,Averill,44.96,-71.69
05901,VT,Canaan,44.96,-71.69
05902,VT,Beecher Falls,45.01,-71.51
05903,VT,Canaan,44.97,-71.57
05903,VT,Lemington,44.97,-71.57
05904,VT,Gilman,44.42,-71.71
05905,VT,Guildhall,44.69,-71.64
05905,VT,Bloomfield,44.69,-71.64
05905,VT,Brunswick,44.69,-71.64
05905,VT,Maidstone,44.69,-71.64
05905,VT,Ferdinand,44.69,-71.64
05905,VT,Lemington,44.69,-71.64
05906,VT,Lunenburg,44.46,-71.7
05906,VT,East Concord,44.46,-71.7
05906,VT,South Lunenburg,44.46,-71.7
05907,VT,Norton,44.96,-71.81
06001,CT,Avon,41.79,-72.86
06002,CT,Bloomfield,41.83,-72.73
06006,CT,Windsor,41.85,-72.64
06006,CT,Northeast Area,41.85,-72.64
06010,CT,Bristol,41.68,-72.93
06010,CT,Forestville,41.68,-72.93
06011,CT,Bristol,41.68,-72.95
06013,CT,Burlington,41.76,-72.95
06013,CT,Unionville,41.76,-72.95
06016,CT,Broad Brook,41.91,-72.54
06016,CT,Melrose,41.91,-72.54
06016,CT,Windsorville,41.91,-72.54
06018,CT,Canaan,42.03,-73.32
06018,CT,No Canaan,42.03,-73.32
06018,CT,North Canaan,42.03,-73.32
06019,CT,Canton,41.84,-72.91
06019,CT,Collinsville,41.84,-72.91
06020,CT,Canton Center,41.83,-72.93
06020,CT,Cherry Brook,41.83,-72.93
06021,CT,Colebrook,42.02,-73.11
06021,CT,Colbrook,42.02,-73.11
06022,CT,Collinsville,41.87,-72.93
06023,CT,East Berlin,41.62,-72.72
06024,CT,East Canaan,42.01,-73.27
06025,CT,East Glastonbury,41.69,-72.53
06025,CT,E Glastonbury,41.69,-72.53
06025,CT,E Glstnbry,41.69,-72.53
06026,CT,East Granby,41.93,-72.75
06027,CT,East Hartland,42,-72.91
06028,CT,East Windsor Hill,41.86,-72.6
06028,CT,E Windsor Hl,41.86,-72.6
06029,CT,Ellington,41.91,-72.45
06030,CT,Farmington,41.71,-72.84
06030,CT,University Of Ct Health Ctr,41.71,-72.84
06031,CT,Falls Village,41.95,-73.33
06031,CT,South Canaan,41.95,-73.33
06032,CT,Farmington,41.73,-72.83
06032,CT,Talcott Village,41.73,-72.83
06032,CT,The Exchange At Talcott Vill,41.73,-72.83
06032,CT,West Farms Mall,41.73,-72.83
06033,CT,Glastonbury,41.71,-72.57
06034,CT,Farmington,41.71,-72.87
06035,CT,Granby,41.96,-72.8
06037,CT,Berlin,41.62,-72.77
06037,CT,Kensington,41.62,-72.77
06037,CT,Kenington,41.62,-72.77
06039,CT,Lakeville,41.95,-73.44
06039,CT,Hotchkiss School,41.95,-73.44
06040,CT,Manchester,41.77,-72.53
06041,CT,Manchester,41.78,-72.52
06041,CT,Jc Penney Co,41.78,-72.52
06042,CT,Manchester,41.8,-72.52
06043,CT,Bolton,41.77,-72.44
06045,CT,Manchester,41.78,-72.52
06050,CT,New Britain,41.68,-72.78
06051,CT,New Britain,41.67,-72.77
06051,CT,New Brit,41.67,-72.77
06052,CT,New Britain,41.66,-72.8
06053,CT,New Britain,41.69,-72.79
06057,CT,New Hartford,41.86,-73
06057,CT,Bakersville,41.86,-73
06057,CT,Nepaug,41.86,-73
06058,CT,Norfolk,41.99,-73.2
06059,CT,North Canton,41.96,-72.96
06060,CT,North Granby,42.01,-72.84
06061,CT,Pine Meadow,41.88,-72.97
06062,CT,Plainville,41.67,-72.86
06063,CT,Barkhamsted,41.92,-72.98
06063,CT,Pleasant Valley,41.92,-72.98
06063,CT,Pleasant Vly,41.92,-72.98
06063,CT,Winsted,41.92,-72.98
06064,CT,Poquonock,41.9,-72.68
06065,CT,Riverton,41.96,-73.01
06066,CT,Vernon Rockville,41.84,-72.47
06066,CT,Vernon,41.84,-72.47
06066,CT,Vernon Rockvl,41.84,-72.47
06066,CT,Rockville,41.84,-72.47
06066,CT,Talcottville,41.84,-72.47
06066,CT,Turnpike,41.84,-72.47
06067,CT,Rocky Hill,41.66,-72.66
06068,CT,Salisbury,42.01,-73.42
06069,CT,Sharon,41.87,-73.45
06069,CT,Sharon Valley,41.87,-73.45
06069,CT,West Woods,41.87,-73.45
06070,CT,Simsbury,41.87,-72.82
06070,CT,Simbury,41.87,-72.82
06071,CT,Somers,42,-72.45
06071,CT,Connecticut State Prison,42,-72.45
06072,CT,Somersville,41.98,-72.49
06073,CT,South Glastonbury,41.66,-72.57
06073,CT,S Glastonbury,41.66,-72.57
06074,CT,South Windsor,41.83,-72.56
06074,CT,Bissell,41.83,-72.56
06074,CT,Wapping,41.83,-72.56
06075,CT,Stafford,41.99,-72.29
06076,CT,Stafford Springs,41.99,-72.28
06076,CT,Stafford Spgs,41.99,-72.28
06076,CT,Union,41.99,-72.28
06076,CT,Stafford Sp,41.99,-72.28
06076,CT,West Stafford,41.99,-72.28
06077,CT,Staffordville,41.99,-72.26
06078,CT,Suffield,41.99,-72.64
06079,CT,Taconic,42.03,-73.39
06079,CT,Twin Lakes,42.03,-73.39
06080,CT,Suffield,41.98,-72.65
06080,CT,Mcdougal Correctional Fclty,41.98,-72.65
06081,CT,Tariffville,41.91,-72.77
06082,CT,Enfield,41.99,-72.57
06082,CT,Hazardville,41.99,-72.57
06082,CT,North Thompsonville,41.99,-72.57
06082,CT,Scitico,41.99,-72.57
06082,CT,Thompsonville,41.99,-72.57
06083,CT,Enfield,42,-72.57
06084,CT,Tolland,41.88,-72.37
06085,CT,Unionville,41.75,-72.89
06085,CT,Lake Garda,41.75,-72.89
06087,CT,Unionville,41.76,-72.89
06087,CT,Accr A Data,41.76,-72.89
06088,CT,East Windsor,41.92,-72.61
06088,CT,Scantic,41.92,-72.61
06088,CT,Warehouse Point,41.92,-72.61
06089,CT,Weatogue,41.84,-72.82
06090,CT,West Granby,41.95,-72.85
06091,CT,West Hartland,42.02,-72.97
06092,CT,West Simsbury,41.86,-72.86
06093,CT,West Suffield,42.01,-72.74
06093,CT,W Suffield,42.01,-72.74
06094,CT,Winchester Center,41.9,-73.14
06094,CT,Winchestr Ctr,41.9,-73.14
06094,CT,Winchester,41.9,-73.14
06095,CT,Windsor,41.86,-72.67
06095,CT,Wilson,41.86,-72.67
06096,CT,Windsor Locks,41.93,-72.65
06096,CT,Bradley International Airpor,41.93,-72.65
06098,CT,Winsted,41.93,-73.08
06098,CT,Winchester Center,41.93,-73.08
06098,CT,Winchestr Ctr,41.93,-73.08
06098,CT,Winchester,41.93,-73.08
06101,CT,Hartford,41.79,-72.67
06101,CT,Htd,41.79,-72.67
06101,CT,Htfd,41.79,-72.67
06102,CT,Hartford,41.77,-72.67
06103,CT,Hartford,41.77,-72.67
06103,CT,Central,41.77,-72.67
06104,CT,Hartford,41.79,-72.67
06104,CT,Main Office,41.79,-72.67
06105,CT,Hartford,41.77,-72.7
06105,CT,Hfd,41.77,-72.7
06105,CT,Htfd,41.77,-72.7
06105,CT,West Hartford,41.77,-72.7
06106,CT,Hartford,41.75,-72.69
06106,CT,Htfd,41.75,-72.69
06106,CT,West Hartford,41.75,-72.69
06107,CT,West Hartford,41.76,-72.76
06107,CT,Hartford,41.76,-72.76
06107,CT,West Hartfrd,41.76,-72.76
06107,CT,W Hartford,41.76,-72.76
06107,CT,W Htfd,41.76,-72.76
06108,CT,East Hartford,41.78,-72.63
06108,CT,Hartford,41.78,-72.63
06108,CT,E Hartford,41.78,-72.63
06108,CT,East Htfd,41.78,-72.63
06108,CT,Forbes Village,41.78,-72.63
06108,CT,Hartfrd,41.78,-72.63
06108,CT,Hfd,41.78,-72.63
06108,CT,Htfd,41.78,-72.63
06109,CT,Wethersfield,41.7,-72.67
06109,CT,Hartford,41.7,-72.67
06109,CT,Hfd,41.7,-72.67
06109,CT,Htfd,41.7,-72.67
06109,CT,Weathersfield,41.7,-72.67
06109,CT,Weth,41.7,-72.67
06109,CT,Wethersfld,41.7,-72.67
06110,CT,West Hartford,41.73,-72.73
06110,CT,Hartford,41.73,-72.73
06110,CT,West Hartfrd,41.73,-72.73
06110,CT,Corbins Corner,41.73,-72.73
06110,CT,Elmwood,41.73,-72.73
06110,CT,W Hartford,41.73,-72.73
06110,CT,W Htfd,41.73,-72.73
06111,CT,Newington,41.69,-72.73
06111,CT,Hartford,41.69,-72.73
06111,CT,Hfd,41.69,-72.73
06111,CT,Htfd,41.69,-72.73
06112,CT,Hartford,41.79,-72.7
06112,CT,Blue Hills,41.79,-72.7
06112,CT,Htfd,41.79,-72.7
06114,CT,Hartford,41.74,-72.68
06114,CT,Barry Square,41.74,-72.68
06114,CT,Htfd,41.74,-72.68
06115,CT,Hartford,41.76,-72.67
06115,CT,Hfd,41.76,-72.67
06115,CT,Htfd,41.76,-72.67
06115,CT,Main Office,41.76,-72.67
06117,CT,West Hartford,41.79,-72.75
06117,CT,Hartford,41.79,-72.75
06117,CT,West Hartfrd,41.79,-72.75
06117,CT,Bishops Corner,41.79,-72.75
06117,CT,W Hartford,41.79,-72.75
06117,CT,W Htfd,41.79,-72.75
06118,CT,East Hartford,41.75,-72.61
06118,CT,Hartford,41.75,-72.61
06118,CT,E Hartford,41.75,-72.61
06118,CT,E Htfd,41.75,-72.61
06119,CT,West Hartford,41.76,-72.73
06119,CT,Hartford,41.76,-72.73
06119,CT,West Hartfrd,41.76,-72.73
06119,CT,W Hartford,41.76,-72.73
06119,CT,W Htfd,41.76,-72.73
06120,CT,Hartford,41.79,-72.67
06120,CT,Unity Plaza,41.79,-72.67
06123,CT,Hartford,41.77,-72.68
06126,CT,Hartford,41.77,-72.68
06127,CT,West Hartford,41.77,-72.68
06127,CT,Hartford,41.77,-72.68
06127,CT,West Hartfrd,41.77,-72.68
06127,CT,W Hartford,41.77,-72.68
06128,CT,East Hartford,41.78,-72.62
06128,CT,Hartford,41.78,-72.62
06129,CT,Wethersfield,41.71,-72.66
06129,CT,Hartford,41.71,-72.66
06129,CT,Weathersfield,41.71,-72.66
06129,CT,Wethersfld,41.71,-72.66
06131,CT,Newington,41.69,-72.73
06131,CT,Hartford,41.69,-72.73
06132,CT,Hartford,41.77,-72.68
06133,CT,West Hartford,41.75,-72.7
06133,CT,Hartford,41.75,-72.7
06133,CT,West Hartfrd,41.75,-72.7
06133,CT,Elmwood,41.75,-72.7
06133,CT,W Hartford,41.75,-72.7
06134,CT,Hartford,41.77,-72.68
06137,CT,West Hartford,41.79,-72.75
06137,CT,Bishops Cor,41.79,-72.75
06137,CT,Bishops Corner,41.79,-72.75
06137,CT,Hartford,41.79,-72.75
06137,CT,West Hartfrd,41.79,-72.75
06137,CT,W Hartford,41.79,-72.75
06138,CT,East Hartford,41.76,-72.62
06138,CT,Hartford,41.76,-72.62
06138,CT,Silver Lane,41.76,-72.62
06138,CT,E Hartford,41.76,-72.62
06140,CT,Hartford,41.79,-72.67
06140,CT,Hfd,41.79,-72.67
06140,CT,Htfd,41.79,-72.67
06141,CT,Hartford,41.79,-72.67
06141,CT,Hfd,41.79,-72.67
06141,CT,Htfd,41.79,-72.67
06142,CT,Hartford,41.78,-72.7
06142,CT,Hfd,41.78,-72.7
06142,CT,Htfd,41.78,-72.7
06143,CT,Hartford,41.79,-72.67
06143,CT,Hfd,41.79,-72.67
06143,CT,Htfd,41.79,-72.67
06144,CT,Hartford,41.79,-72.67
06144,CT,Hfd,41.79,-72.67
06144,CT,Htfd,41.79,-72.67
06145,CT,Hartford,41.79,-72.67
06145,CT,Hfd,41.79,-72.67
06145,CT,Htfd,41.79,-72.67
06146,CT,Hartford,41.79,-72.67
06147,CT,Hartford,41.79,-72.67
06147,CT,Hfd,41.79,-72.67
06147,CT,Htfd,41.79,-72.67
06150,CT,Hartford,41.77,-72.67
06150,CT,Bank Of America,41.77,-72.67
06150,CT,Hartford Natl Bank,41.77,-72.67
06150,CT,Hfd,41.77,-72.67
06150,CT,Htfd,41.77,-72.67
06151,CT,Hartford,41.77,-72.67
06151,CT,Bank Of America,41.77,-72.67
06151,CT,Hfd,41.77,-72.67
06151,CT,Htfd,41.77,-72.67
06152,CT,Hartford,41.76,-72.69
06152,CT,Hfd,41.76,-72.69
06152,CT,Htfd,41.76,-72.69
06153,CT,Hartford,41.69,-72.73
06153,CT,Allstate,41.69,-72.73
06153,CT,Hfd,41.69,-72.73
06153,CT,Htfd,41.69,-72.73
06154,CT,Hartford,41.77,-72.71
06154,CT,C T Mutual Insurance Co,41.77,-72.71
06154,CT,Hfd,41.77,-72.71
06154,CT,Htfd,41.77,-72.71
06155,CT,Hartford,41.76,-72.74
06155,CT,Hartford Insurance Group,41.76,-72.74
06155,CT,Hfd,41.76,-72.74
06155,CT,Htfd,41.76,-72.74
06156,CT,Hartford,41.76,-72.73
06156,CT,Aetna Life,41.76,-72.73
06156,CT,Hfd,41.76,-72.73
06156,CT,Htfd,41.76,-72.73
06160,CT,Hartford,41.77,-72.69
06160,CT,Aetna Insurance,41.77,-72.69
06160,CT,Hfd,41.77,-72.69
06160,CT,Htfd,41.77,-72.69
06161,CT,Hartford,41.7,-72.67
06161,CT,Wethersfield,41.7,-72.67
06161,CT,Ct Dept Of Motor Vehicles,41.7,-72.67
06167,CT,Hartford,41.77,-72.68
06167,CT,A A R P Pharmacy,41.77,-72.68
06167,CT,Hfd,41.77,-72.68
06167,CT,Htfd,41.77,-72.68
06176,CT,Hartford,41.77,-72.67
06176,CT,Hfd,41.77,-72.67
06176,CT,Htfd,41.77,-72.67
06176,CT,Irs,41.77,-72.67
06180,CT,Hartford,41.76,-72.76
06180,CT,Bank Of America,41.76,-72.76
06180,CT,Hfd,41.76,-72.76
06180,CT,Htfd,41.76,-72.76
06183,CT,Hartford,41.76,-72.69
06183,CT,Hfd,41.76,-72.69
06183,CT,Htfd,41.76,-72.69
06183,CT,Travelers Ins,41.76,-72.69
06199,CT,Hartford,41.93,-72.65
06199,CT,Hfd,41.93,-72.65
06199,CT,Htfd,41.93,-72.65
06226,CT,Willimantic,41.72,-72.21
06226,CT,Chestnut Hill,41.72,-72.21
06226,CT,Conantville,41.72,-72.21
06226,CT,Perkins Corner,41.72,-72.21
06230,CT,Abington,41.85,-72.01
06231,CT,Amston,41.63,-72.36
06232,CT,Andover,41.74,-72.37
06233,CT,Ballouville,41.87,-71.86
06233,CT,Killingly,41.87,-71.86
06234,CT,Brooklyn,41.79,-71.95
06234,CT,Bkln,41.79,-71.95
06235,CT,Chaplin,41.79,-72.13
06235,CT,Mansfield Center,41.79,-72.13
06235,CT,Mansfield Ctr,41.79,-72.13
06235,CT,North Windham,41.79,-72.13
06237,CT,Columbia,41.7,-72.3
06238,CT,Coventry,41.78,-72.33
06239,CT,Danielson,41.8,-71.87
06239,CT,Killingly,41.8,-71.87
06239,CT,East Brooklyn,41.8,-71.87
06239,CT,South Killingly,41.8,-71.87
06241,CT,Dayville,41.85,-71.86
06241,CT,Killingly,41.85,-71.86
06241,CT,Killingly Center,41.85,-71.86
06242,CT,Eastford,41.89,-72.09
06243,CT,East Killingly,41.85,-71.8
06243,CT,E Killingly,41.85,-71.8
06243,CT,Killingly,41.85,-71.8
06244,CT,East Woodstock,41.99,-71.98
06244,CT,E Woodstock,41.99,-71.98
06245,CT,Fabyan,42.01,-71.94
06246,CT,Grosvenor Dale,41.97,-71.89
06246,CT,Grosvenor Dl,41.97,-71.89
06247,CT,Hampton,41.77,-72.06
06248,CT,Hebron,41.68,-72.4
06249,CT,Lebanon,41.62,-72.24
06249,CT,Exeter,41.62,-72.24
06250,CT,Mansfield Center,41.76,-72.2
06250,CT,Mansfield Ctr,41.76,-72.2
06250,CT,Mansfield,41.76,-72.2
06250,CT,Mansfield Hollow,41.76,-72.2
06250,CT,West Ashford,41.76,-72.2
06251,CT,Mansfield Depot,41.81,-72.29
06251,CT,Mansfield Dpt,41.81,-72.29
06251,CT,Merrow,41.81,-72.29
06254,CT,North Franklin,41.61,-72.13
06254,CT,N Franklin,41.61,-72.13
06254,CT,Franklin,41.61,-72.13
06254,CT,Franklin Hill,41.61,-72.13
06255,CT,North Grosvenordale,41.99,-71.9
06255,CT,N Grosvenordl,41.99,-71.9
06255,CT,North Grosvendale,41.99,-71.9
06256,CT,North Windham,41.74,-72.17
06256,CT,South Chaplin,41.74,-72.17
06258,CT,Pomfret,41.91,-71.96
06259,CT,Pomfret Center,41.87,-71.99
06259,CT,Pomfret Ctr,41.87,-71.99
06259,CT,Elliot,41.87,-71.99
06259,CT,Pomfret Landing,41.87,-71.99
06259,CT,Ponfret Center,41.87,-71.99
06260,CT,Putnam,41.92,-71.89
06260,CT,East Putnam,41.92,-71.89
06260,CT,Laurel Hill,41.92,-71.89
06260,CT,Putman,41.92,-71.89
06260,CT,Putnam Heights,41.92,-71.89
06260,CT,Putnm,41.92,-71.89
06260,CT,Rhodesville,41.92,-71.89
06260,CT,Sawyer District,41.92,-71.89
06262,CT,Quinebaug,42.02,-71.95
06263,CT,Rogers,41.84,-71.91
06263,CT,Killingly,41.84,-71.91
06264,CT,Scotland,41.69,-72.1
06265,CT,South Willington,41.85,-72.3
06265,CT,S Willington,41.85,-72.3
06266,CT,South Windham,41.68,-72.17
06267,CT,South Woodstock,41.93,-71.96
06267,CT,S Woodstock,41.93,-71.96
06268,CT,Storrs Mansfield,41.8,-72.26
06268,CT,Storrs,41.8,-72.26
06268,CT,Storrs Manfld,41.8,-72.26
06268,CT,Gurleyville,41.8,-72.26
06268,CT,Mansfield,41.8,-72.26
06269,CT,Storrs Mansfield,41.81,-72.26
06269,CT,Storrs,41.81,-72.26
06269,CT,Storrs Manfld,41.81,-72.26
06269,CT,University Of Ct,41.81,-72.26
06277,CT,Thompson,41.97,-71.84
06277,CT,East Thompson,41.97,-71.84
06277,CT,Mechanicsville,41.97,-71.84
06278,CT,Ashford,41.9,-72.17
06278,CT,Warrenville,41.9,-72.17
06279,CT,Willington,41.88,-72.26
06279,CT,East Willington,41.88,-72.26
06279,CT,W Willington,41.88,-72.26
06280,CT,Windham,41.69,-72.15
06281,CT,Woodstock,41.97,-72
06282,CT,Woodstock Valley,41.95,-72.08
06282,CT,Woodstock Vly,41.95,-72.08
06320,CT,New London,41.35,-72.1
06320,CT,Ft Trumbull,41.35,-72.1
06320,CT,United States Coast Guard,41.35,-72.1
06320,CT,Us Coast Guard Acad,41.35,-72.1
06330,CT,Baltic,41.64,-72.08
06330,CT,Sprague,41.64,-72.08
06331,CT,Canterbury,41.68,-72.01
06331,CT,South Canterbury,41.68,-72.01
06332,CT,Central Village,41.73,-71.9
06332,CT,Central Vlg,41.73,-71.9
06333,CT,East Lyme,41.38,-72.24
06334,CT,Bozrah,41.55,-72.17
06334,CT,Fitchville,41.55,-72.17
06335,CT,Gales Ferry,41.43,-72.07
06336,CT,Gilman,41.58,-72.2
06338,CT,Mashantucket,41.46,-71.97
06338,CT,Ledyard,41.46,-71.97
06339,CT,Ledyard,41.45,-71.99
06339,CT,Gales Ferry,41.45,-71.99
06340,CT,Groton,41.36,-72.05
06340,CT,Borough,41.36,-72.05
06340,CT,Center Groton,41.36,-72.05
06340,CT,Groton Long Point,41.36,-72.05
06340,CT,Jupiter Point,41.36,-72.05
06340,CT,Noank,41.36,-72.05
06340,CT,Poquonock Bridge,41.36,-72.05
06349,CT,Groton,41.4,-72.09
06349,CT,Naval Submarine Base,41.4,-72.09
06349,CT,Navsub Base,41.4,-72.09
06349,CT,Sub Base New London,41.4,-72.09
06349,CT,Submarine Base,41.4,-72.09
06350,CT,Hanover,41.65,-72.07
06351,CT,Jewett City,41.59,-71.96
06351,CT,Griswold,41.59,-71.96
06351,CT,Lisbon,41.59,-71.96
06351,CT,Hopeville,41.59,-71.96
06351,CT,Preston,41.59,-71.96
06353,CT,Montville,41.46,-72.14
06354,CT,Moosup,41.72,-71.87
06355,CT,Mystic,41.36,-71.97
06355,CT,Masons Island,41.36,-71.97
06357,CT,Niantic,41.32,-72.21
06359,CT,North Stonington,41.45,-71.88
06359,CT,N Stonington,41.45,-71.88
06360,CT,Norwich,41.54,-72.08
06360,CT,Norwichtown,41.54,-72.08
06360,CT,Occum,41.54,-72.08
06360,CT,Poquetanuck,41.54,-72.08
06365,CT,Preston,41.52,-72.01
06365,CT,Norwich,41.52,-72.01
06370,CT,Oakdale,41.47,-72.19
06370,CT,Chesterfield,41.47,-72.19
06371,CT,Old Lyme,41.34,-72.31
06371,CT,Lyme,41.34,-72.31
06371,CT,North Lyme,41.34,-72.31
06372,CT,Old Mystic,41.39,-71.96
06373,CT,Oneco,41.67,-71.79
06374,CT,Plainfield,41.68,-71.92
06375,CT,Quaker Hill,41.41,-72.12
06376,CT,South Lyme,41.29,-72.25
06376,CT,Point O Woods,41.29,-72.25
06377,CT,Sterling,41.73,-71.82
06377,CT,North Sterling,41.73,-71.82
06378,CT,Stonington,41.36,-71.92
06378,CT,Lords Point,41.36,-71.92
06378,CT,Shawondassee,41.36,-71.92
06379,CT,Pawcatuck,41.37,-71.86
06380,CT,Taftville,41.57,-72.05
06382,CT,Uncasville,41.46,-72.11
06383,CT,Versailles,41.6,-72.04
06384,CT,Voluntown,41.58,-71.83
06384,CT,Glasgo,41.58,-71.83
06385,CT,Waterford,41.35,-72.15
06385,CT,Jordan Village,41.35,-72.15
06385,CT,Millstone,41.35,-72.15
06387,CT,Wauregan,41.74,-71.91
06387,CT,West Wauregan,41.74,-71.91
06388,CT,West Mystic,41.34,-71.98
06388,CT,Mystic,41.34,-71.98
06389,CT,Yantic,41.56,-72.13
06390,NY,Fishers Island,41.26,-72.01
06390,NY,Fishers Isle,41.26,-72.01
06401,CT,Ansonia,41.34,-73.07
06403,CT,Beacon Falls,41.44,-73.06
06404,CT,Botsford,41.36,-73.21
06405,CT,Branford,41.28,-72.81
06408,CT,Cheshire,41.55,-72.92
06408,CT,Macys By Mail,41.55,-72.92
06409,CT,Centerbrook,41.35,-72.42
06410,CT,Cheshire,41.51,-72.91
06411,CT,Cheshire,41.5,-72.9
06411,CT,Bloomingdales By Mail Ltd,41.5,-72.9
06412,CT,Chester,41.41,-72.47
06413,CT,Clinton,41.29,-72.53
06414,CT,Cobalt,41.56,-72.56
06415,CT,Colchester,41.56,-72.34
06416,CT,Cromwell,41.61,-72.66
06417,CT,Deep River,41.38,-72.45
06418,CT,Derby,41.33,-73.08
06419,CT,Killingworth,41.37,-72.58
06419,CT,Deep River,41.37,-72.58
06420,CT,Salem,41.48,-72.26
06420,CT,Colchester,41.48,-72.26
06422,CT,Durham,41.46,-72.69
06423,CT,East Haddam,41.47,-72.41
06424,CT,East Hampton,41.56,-72.51
06424,CT,Haddam Neck,41.56,-72.51
06426,CT,Essex,41.35,-72.4
06437,CT,Guilford,41.31,-72.7
06438,CT,Haddam,41.47,-72.5
06439,CT,Hadlyme,41.42,-72.4
06440,CT,Hawleyville,41.43,-73.35
06441,CT,Higganum,41.46,-72.57
06442,CT,Ivoryton,41.34,-72.45
06443,CT,Madison,41.3,-72.6
06444,CT,Marion,41.56,-72.93
06447,CT,Marlborough,41.64,-72.46
06447,CT,Marlboro,41.64,-72.46
06450,CT,Meriden,41.53,-72.78
06451,CT,Meriden,41.54,-72.82
06455,CT,Middlefield,41.52,-72.72
06456,CT,Middle Haddam,41.54,-72.55
06457,CT,Middletown,41.55,-72.66
06459,CT,Middletown,41.55,-72.65
06459,CT,Wesleyan,41.55,-72.65
06460,CT,Milford,41.22,-73.05
06461,CT,Milford,41.23,-73.07
06467,CT,Milldale,41.57,-72.9
06468,CT,Monroe,41.34,-73.22
06468,CT,Stepney,41.34,-73.22
06468,CT,Upper Stepney,41.34,-73.22
06469,CT,Moodus,41.51,-72.45
06470,CT,Newtown,41.4,-73.31
06471,CT,North Branford,41.33,-72.77
06471,CT,N Branford,41.33,-72.77
06472,CT,Northford,41.39,-72.78
06473,CT,North Haven,41.38,-72.86
06473,CT,No Haven,41.38,-72.86
06474,CT,North Westchester,41.59,-72.4
06474,CT,N Westchester,41.59,-72.4
06475,CT,Old Saybrook,41.29,-72.38
06475,CT,Fenwick,41.29,-72.38
06477,CT,Orange,41.28,-73.02
06478,CT,Oxford,41.43,-73.12
06478,CT,Seymour,41.43,-73.12
06479,CT,Plantsville,41.58,-72.9
06480,CT,Portland,41.59,-72.6
06481,CT,Rockfall,41.53,-72.7
06482,CT,Sandy Hook,41.41,-73.25
06483,CT,Seymour,41.39,-73.08
06484,CT,Shelton,41.31,-73.13
06484,CT,Huntington,41.31,-73.13
06487,CT,South Britain,41.47,-73.25
06488,CT,Southbury,41.48,-73.23
06489,CT,Southington,41.61,-72.87
06491,CT,Stevenson,41.38,-73.19
06492,CT,Wallingford,41.46,-72.82
06492,CT,Yalesville,41.46,-72.82
06493,CT,Wallingford,41.49,-72.82
06493,CT,Ct Gen Med Claims Office,41.49,-72.82
06493,CT,Publishers Clearing House,41.49,-72.82
06494,CT,Wallingford,41.47,-72.82
06494,CT,Fosdick Corp,41.47,-72.82
06495,CT,Wallingford,41.46,-72.8
06495,CT,International Masters Pub,41.46,-72.8
06498,CT,Westbrook,41.29,-72.46
06501,CT,New Haven,41.31,-72.92
06501,CT,N Haven,41.31,-72.92
06502,CT,New Haven,41.31,-72.92
06502,CT,N Haven,41.31,-72.92
06503,CT,New Haven,41.31,-72.92
06503,CT,N Haven,41.31,-72.92
06504,CT,New Haven,41.29,-72.96
06504,CT,N Haven,41.29,-72.96
06505,CT,New Haven,41.31,-72.92
06505,CT,N Haven,41.31,-72.92
06506,CT,New Haven,41.31,-72.92
06506,CT,N Haven,41.31,-72.92
06507,CT,New Haven,41.31,-72.92
06507,CT,N Haven,41.31,-72.92
06508,CT,New Haven,41.31,-72.92
06508,CT,N Haven,41.31,-72.92
06509,CT,New Haven,41.32,-72.93
06509,CT,N Haven,41.32,-72.93
06510,CT,New Haven,41.31,-72.93
06510,CT,N Haven,41.31,-72.93
06511,CT,New Haven,41.32,-72.93
06511,CT,Hamden,41.32,-72.93
06512,CT,East Haven,41.28,-72.88
06512,CT,New Haven,41.28,-72.88
06512,CT,N Haven,41.28,-72.88
06513,CT,New Haven,41.32,-72.88
06513,CT,East Haven,41.32,-72.88
06513,CT,E Haven,41.32,-72.88
06513,CT,Fair Haven,41.32,-72.88
06513,CT,N Haven,41.32,-72.88
06514,CT,Hamden,41.36,-72.94
06514,CT,New Haven,41.36,-72.94
06514,CT,N Haven,41.36,-72.94
06515,CT,New Haven,41.33,-72.97
06515,CT,N Haven,41.33,-72.97
06515,CT,Westville,41.33,-72.97
06516,CT,West Haven,41.27,-72.96
06516,CT,W Haven,41.27,-72.96
06516,CT,N Haven,41.27,-72.96
06517,CT,Hamden,41.35,-72.91
06517,CT,New Haven,41.35,-72.91
06517,CT,Whitneyville,41.35,-72.91
